latitude,longitude,Events,Type
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
22.269429,87.286828,1,Left Wing Extremism
23.02682,88.190033,1,Left Wing Extremism
19.145379,84.65249,1,Left Wing Extremism
26.587952,93.170318,1,Nationalist/Sub-nationalist Movement
25.552069,87.571939,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
26.525754,84.91023,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
20.625988,80.502165,1,Left Wing Extremism
24.316127,87.261257,1,Left Wing Extremism
23.04582,84.970543,1,Left Wing Extremism
23.041512,84.544486,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
23.940848,91.988153,1,Nationalist/Sub-nationalist Movement
25.466718,84.416641,1,Left Wing Extremism
22.404193,87.379866,1,Left Wing Extremism
25.856089,84.856857,1,Left Wing Extremism
18.791667,80.816667,1,Left Wing Extremism
24.176033,85.022595,1,Left Wing Extremism
22.032336,87.174696,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
21.4598,80.195,1,Left Wing Extremism
22.451393,86.992203,1,Left Wing Extremism
24.795728,84.999721,1,Left Wing Extremism
19.203477,81.934532,1,Left Wing Extremism
20.246689,80.694569,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
23.628333,85.521111,1,Left Wing Extremism
20.134204,84.016742,1,Left Wing Extremism
23.332078,86.365208,1,Left Wing Extremism
25.985563,85.042387,1,Left Wing Extremism
25.985563,85.042387,1,Left Wing Extremism
26.122892,85.368365,1,Left Wing Extremism
26.122892,85.368365,1,Left Wing Extremism
22.124002,84.043175,1,Left Wing Extremism
22.621222,86.893526,1,Left Wing Extremism
22.209761,86.894348,1,Left Wing Extremism
26.315463,84.456646,1,Left Wing Extremism
18.514053,81.098742,1,Left Wing Extremism
18.722749,82.209424,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
22.124002,84.043175,1,Left Wing Extremism
22.124002,84.043175,1,Left Wing Extremism
25.561362,84.309496,1,Left Wing Extremism
24.492149,84.984754,1,Left Wing Extremism
25.856089,84.856857,1,Left Wing Extremism
22.621222,86.893526,1,Left Wing Extremism
22.544534,88.221773,1,Left Wing Extremism
17.72726,81.189156,1,Left Wing Extremism
17.753365,81.374123,1,Left Wing Extremism
22.521813,86.988683,1,Left Wing Extremism
23.833807,84.782531,1,Left Wing Extremism
24.798346,93.94043,1,Religious Inspired: Islamic
23.856274,85.030624,1,Left Wing Extremism
24.924391,86.220707,1,Left Wing Extremism
24.787585,86.082801,1,Left Wing Extremism
24.787585,86.082801,1,Left Wing Extremism
24.787585,86.082801,1,Left Wing Extremism
24.924391,86.220707,1,Left Wing Extremism
23.806818,84.296339,1,Left Wing Extremism
22.621222,86.893526,1,Left Wing Extremism
27.491929,95.347833,1,Nationalist/Sub-nationalist Movement
26.122892,85.368365,1,Left Wing Extremism
18.52981,80.398012,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.374475,84.188348,1,Left Wing Extremism
19.598623,80.226578,1,Left Wing Extremism
26.149794,91.763931,1,Nationalist/Sub-nationalist Movement
24.781467,84.986412,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
19.413354,80.00591,1,Left Wing Extremism
26.398022,90.269415,1,Nationalist/Sub-nationalist Movement
18.33404,81.126427,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
24.781467,84.986412,1,Left Wing Extremism
24.781467,84.986412,1,Left Wing Extremism
24.388065,85.253048,1,Left Wing Extremism
23.98006,84.495998,1,Left Wing Extremism
25.266107,85.08016,1,Left Wing Extremism
24.781467,84.986412,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
23.677186,84.739392,1,Left Wing Extremism
22.071882,85.26966,1,Left Wing Extremism
24.439387,84.630725,1,Left Wing Extremism
18.924727,73.480628,1,Left Wing Extremism
21.097103,81.030222,1,Left Wing Extremism
25.495444,90.616793,1,Nationalist/Sub-nationalist Movement
20.633859,82.059782,1,Left Wing Extremism
21.097103,81.030222,1,Left Wing Extremism
26.652335,85.272304,1,Left Wing Extremism
22.451393,86.992203,1,Left Wing Extremism
24.749905,84.370896,1,Left Wing Extremism
24.749905,84.370896,1,Left Wing Extremism
20.40267,80.653501,1,Left Wing Extremism
24.492203,84.984683,1,Left Wing Extremism
24.492203,84.984683,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
26.742103,85.508435,1,Left Wing Extremism
33.931011,75.114212,1,Religious Inspired: Islamic
20.711089,80.472871,1,Left Wing Extremism
23.041512,84.544486,1,Left Wing Extremism
26.1503,91.736061,1,Nationalist/Sub-nationalist Movement
18.102171,81.950754,1,Left Wing Extremism
22.451393,86.992203,1,Left Wing Extremism
26.398022,90.269415,1,Nationalist/Sub-nationalist Movement
24.749905,84.370896,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
22.451393,86.992203,1,Left Wing Extremism
24.246309,84.566767,1,Left Wing Extremism
25.193491,90.634631,1,Nationalist/Sub-nationalist Movement
23.041512,84.544486,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
22.610968,84.502431,1,Left Wing Extremism
22.875122,86.505971,1,Left Wing Extremism
22.66279,88.27653,1,Left Wing Extremism
23.744186,84.504429,1,Left Wing Extremism
23.98006,84.495998,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
23.996872,85.371765,1,Left Wing Extremism
23.744186,84.504429,1,Left Wing Extremism
18.340368,81.18164,1,Left Wing Extremism
25.917273,90.647665,1,Nationalist/Sub-nationalist Movement
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
17.730451,81.10263,1,Left Wing Extremism
17.580799,81.115046,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
23.997747,83.437675,1,Left Wing Extremism
18.875095,81.150345,1,Left Wing Extremism
24.496503,86.732836,1,Left Wing Extremism
24.496503,86.732836,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
24.764688,86.337676,1,Left Wing Extremism
26.482007,86.583036,1,Left Wing Extremism
25.578773,91.893254,1,Nationalist/Sub-nationalist Movement
21.1458,79.088155,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
24.585433,92.589132,1,Nationalist/Sub-nationalist Movement
24.639748,86.505985,1,Left Wing Extremism
24.639748,86.505985,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
23.931524,84.383117,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
25.960734,93.497468,1,Nationalist/Sub-nationalist Movement
23.369968,85.325012,1,Left Wing Extremism
17.812075,81.383041,1,Left Wing Extremism
23.001478,84.58674,1,Left Wing Extremism
25.069025,84.018343,1,Left Wing Extremism
17.359875,81.183984,1,Left Wing Extremism
19.975103,84.50911,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
24.822128,93.874214,1,Nationalist/Sub-nationalist Movement
26.745469,92.095702,1,Nationalist/Sub-nationalist Movement
27.165019,84.323812,1,Left Wing Extremism
23.744186,84.504429,1,Left Wing Extremism
23.278853,85.586935,1,Left Wing Extremism
25.755953,90.677305,1,Nationalist/Sub-nationalist Movement
23.43,84.68,1,Left Wing Extremism
18.262082,81.630908,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
22.365086,85.437557,1,Left Wing Extremism
17.837685,81.429027,1,Left Wing Extremism
17.864437,81.408409,1,Left Wing Extremism
17.850658,80.885914,1,Left Wing Extremism
18.791667,80.816667,1,Left Wing Extremism
18.696611,81.356006,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
24.278912,84.014098,1,Left Wing Extremism
19.203477,81.934532,1,Left Wing Extremism
24.263511,83.924138,1,Left Wing Extremism
19.519048,80.116337,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
25.069201,84.01735,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
20.723018,84.692363,1,Left Wing Extremism
24.925509,86.220764,1,Left Wing Extremism
22.938198,84.521119,1,Left Wing Extremism
23.923367,85.388533,1,Left Wing Extremism
22.804566,86.202875,1,Left Wing Extremism
18.006798,79.848284,1,Left Wing Extremism
33.313294,75.763367,1,Religious Inspired: Islamic
23.026109,84.796818,1,Left Wing Extremism
18.351873,81.6026,1,Left Wing Extremism
20.271944,81.493056,1,Left Wing Extremism
22.867992,86.131925,1,Left Wing Extremism
18.522484,81.755294,1,Left Wing Extremism
19.130514,81.301428,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
17.036647,74.60411,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
23.997574,85.359349,1,Left Wing Extremism
22.305315,84.602118,1,Left Wing Extremism
22.124002,84.043175,1,Left Wing Extremism
24.890446,84.995442,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.881515,81.375034,1,Left Wing Extremism
21.251384,81.629641,1,Left Wing Extremism
24.912013,85.015439,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
24.493242,84.985655,1,Left Wing Extremism
34.372099,74.172438,1,Religious Inspired: Islamic
20.806018,82.536139,1,Left Wing Extremism
20.773858,82.407553,1,Left Wing Extremism
24.159623,83.803807,1,Left Wing Extremism
24.522096,83.722629,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
19.145379,84.65249,1,Left Wing Extremism
25.069201,84.01735,1,Left Wing Extremism
23.43,84.68,1,Left Wing Extremism
23.289029,85.223074,1,Left Wing Extremism
24.795728,84.999721,1,Left Wing Extremism
18.667221,81.671991,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
24.795728,84.999721,1,Left Wing Extremism
24.969374,84.973981,1,Left Wing Extremism
19.512666,80.330351,1,Left Wing Extremism
26.158436,94.562443,1,Nationalist/Sub-nationalist Movement
20.215441,80.144254,1,Left Wing Extremism
22.404193,87.379866,1,Left Wing Extremism
24.311127,84.515665,1,Left Wing Extremism
25.993674,93.681353,1,Nationalist/Sub-nationalist Movement
23.919906,91.850304,1,Nationalist/Sub-nationalist Movement
22.086667,81.655278,1,Left Wing Extremism
18.813227,81.579399,1,Left Wing Extremism
24.925509,86.220764,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
24.453749,84.584344,1,Left Wing Extremism
24.448235,84.584215,1,Left Wing Extremism
24.538957,84.672848,1,Left Wing Extremism
24.530033,84.90991,1,Left Wing Extremism
24.781467,84.986412,1,Left Wing Extremism
25.296631,85.017377,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
24.471711,83.556316,1,Left Wing Extremism
23.750572,84.461894,1,Left Wing Extremism
21.241414,81.634332,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
26.638547,85.070747,1,Left Wing Extremism
24.795664,84.999407,1,Left Wing Extremism
26.309871,90.283463,1,Nationalist/Sub-nationalist Movement
18.815236,82.712102,1,Left Wing Extremism
19.639543,79.474959,1,Left Wing Extremism
20.327778,80.470833,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
20.271944,81.493056,1,Left Wing Extremism
23.967925,86.058696,1,Left Wing Extremism
24.003563,86.147194,1,Left Wing Extremism
23.041512,84.544486,1,Left Wing Extremism
20.633859,82.059782,1,Left Wing Extremism
25.906267,93.72759,1,Nationalist/Sub-nationalist Movement
23.231749,91.559612,1,Nationalist/Sub-nationalist Movement
24.251281,94.301304,1,Nationalist/Sub-nationalist Movement
25.380634,86.465382,1,Left Wing Extremism
22.124002,84.043175,1,Left Wing Extremism
17.958613,81.685681,1,Left Wing Extremism
23.606222,83.617754,1,Left Wing Extremism
21.354615,83.397634,1,Left Wing Extremism
19.512666,80.330351,1,Left Wing Extremism
18.815236,82.712102,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
19.17,83.42,1,Left Wing Extremism
19.17,83.42,1,Left Wing Extremism
19.366997,80.435434,1,Left Wing Extremism
26.149794,91.763931,1,Left Wing Extremism
24.204235,84.870937,1,Left Wing Extremism
24.462866,84.177802,1,Left Wing Extremism
18.949506,72.8305,1,Religious Inspired: Islamic
19.018925,72.840447,1,Religious Inspired: Islamic
19.075984,72.877656,1,Religious Inspired: Islamic
25.916797,84.749948,1,Left Wing Extremism
26.638547,85.070747,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
18.815236,82.712102,1,Left Wing Extremism
23.851597,91.993047,1,Nationalist/Sub-nationalist Movement
21.278657,81.866144,1,Left Wing Extremism
25.069312,84.016467,1,Left Wing Extremism
25.069312,84.016467,1,Left Wing Extremism
18.775175,80.536697,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.879649,83.169137,1,Left Wing Extremism
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
27.483197,95.173452,1,Nationalist/Sub-nationalist Movement
25.856196,84.857253,1,Left Wing Extremism
18.815236,82.712102,1,Left Wing Extremism
19.17,83.42,1,Left Wing Extremism
27.491929,95.347833,1,Nationalist/Sub-nationalist Movement
25.909402,86.058368,1,Left Wing Extremism
19.913736,83.1649,1,Left Wing Extremism
20.134204,84.016742,1,Left Wing Extremism
26.398022,90.269415,1,Nationalist/Sub-nationalist Movement
26.424942,90.320993,1,Nationalist/Sub-nationalist Movement
24.877812,86.921828,1,Left Wing Extremism
18.791667,80.816667,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
22.365086,85.437557,1,Left Wing Extremism
25.288582,86.572856,1,Left Wing Extremism
25.288582,86.572856,1,Left Wing Extremism
18.7554,81.028554,1,Left Wing Extremism
18.792596,80.813556,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
22.365086,85.437557,1,Left Wing Extremism
19.741208,83.881757,1,Left Wing Extremism
23.041512,84.544486,1,Left Wing Extremism
21.110152,78.753643,1,Left Wing Extremism
26.129196,90.025839,1,Nationalist/Sub-nationalist Movement
26.517027,85.099964,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
23.919906,91.850304,1,Nationalist/Sub-nationalist Movement
22.635956,88.274098,1,Left Wing Extremism
26.158908,90.555938,1,Nationalist/Sub-nationalist Movement
26.172932,90.045615,1,Nationalist/Sub-nationalist Movement
25.465052,85.761975,1,Left Wing Extremism
21.71,83.876667,1,Left Wing Extremism
26.072512,90.588679,1,Nationalist/Sub-nationalist Movement
18.059964,81.786904,1,Left Wing Extremism
25.960734,93.497468,1,Nationalist/Sub-nationalist Movement
23.075278,85.278889,1,Left Wing Extremism
20.327778,80.470833,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
25.5,90.333333,1,Nationalist/Sub-nationalist Movement
25.866455,90.638702,1,Nationalist/Sub-nationalist Movement
18.027885,82.336963,1,Left Wing Extremism
22.032336,87.174696,1,Left Wing Extremism
22.032336,87.174696,1,Left Wing Extremism
17.553372,80.61653,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
22.856126,86.012157,1,Left Wing Extremism
23.369968,85.325012,1,Left Wing Extremism
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
25.755953,90.677305,1,Nationalist/Sub-nationalist Movement
22.404193,87.379866,1,Left Wing Extremism
18.391012,81.656929,1,Left Wing Extremism
22.309825,86.956151,1,Left Wing Extremism
20.244972,80.711144,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
21.251384,81.629641,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
26.444112,91.44136,1,Nationalist/Sub-nationalist Movement
24.747169,86.720707,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
24.585433,92.589132,1,Nationalist/Sub-nationalist Movement
18.791667,80.816667,1,Left Wing Extremism
23.919906,91.850304,1,Nationalist/Sub-nationalist Movement
18.815236,82.712102,1,Left Wing Extremism
18.815236,82.712102,1,Left Wing Extremism
28.585836,77.153336,1,Religious Inspired: Islamic
25.570455,90.218384,1,Nationalist/Sub-nationalist Movement
25.570455,90.218384,1,Nationalist/Sub-nationalist Movement
25.907054,90.772892,1,Nationalist/Sub-nationalist Movement
26.117863,85.963383,1,Left Wing Extremism
18.791667,80.816667,1,Left Wing Extremism
22.632149,86.764311,1,Left Wing Extremism
18.364195,81.892418,1,Left Wing Extremism
26.305637,90.457863,1,Religious Inspired: Islamic
18.741945,80.879097,1,Left Wing Extremism
19.48776,80.70562,1,Left Wing Extremism
19.639543,79.474959,1,Left Wing Extremism
22.619715,88.287474,1,Left Wing Extremism
21.251384,81.629641,1,Left Wing Extremism
21.4598,80.195,1,Left Wing Extremism
19.500132,82.301773,1,Left Wing Extremism
22.577189,87.004942,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
25.322531,90.420985,1,Nationalist/Sub-nationalist Movement
18.815236,82.712102,1,Left Wing Extremism
17.694295,83.227415,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
24.457883,87.513617,1,Left Wing Extremism
22.603479,85.150529,1,Left Wing Extremism
24.401944,83.053333,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
23.065,86.269444,1,Left Wing Extremism
22.424109,87.318986,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
23.744186,84.504429,1,Left Wing Extremism
19.203477,81.934532,1,Left Wing Extremism
24.984523,93.503509,1,Nationalist/Sub-nationalist Movement
19.723535,81.242411,1,Left Wing Extremism
23.930256,84.768112,1,Left Wing Extremism
25.570455,90.218384,1,Nationalist/Sub-nationalist Movement
25.352912,93.017894,1,Nationalist/Sub-nationalist Movement
25.352912,93.017894,1,Nationalist/Sub-nationalist Movement
22.365086,85.437557,1,Left Wing Extremism
22.856126,86.012157,1,Left Wing Extremism
24.984523,93.503509,1,Nationalist/Sub-nationalist Movement
25.755953,90.677305,1,Nationalist/Sub-nationalist Movement
22.424109,87.318986,1,Left Wing Extremism
18.815236,82.712102,1,Left Wing Extremism
19.203477,81.934532,1,Left Wing Extremism
21.63869,85.606944,1,Left Wing Extremism
25.960734,93.497468,1,Nationalist/Sub-nationalist Movement
20.181843,80.006844,1,Left Wing Extremism
17.694295,83.227415,1,Left Wing Extremism
23.000197,84.642681,1,Left Wing Extremism
25.755953,90.677305,1,Nationalist/Sub-nationalist Movement
21.364782,84.090065,1,Left Wing Extremism
18.173151,80.249049,1,Left Wing Extremism
25.446142,93.013695,1,Nationalist/Sub-nationalist Movement
23.081202,85.404639,1,Left Wing Extremism
23.075278,85.278889,1,Left Wing Extremism
